timestamp_utc,run_id,trajectory,repetition,phase,elapsed_run_s,elapsed_phase_s,target_path_length_m,target_curvature_per_m,target_linear_speed_mps,target_left_speed_mps,target_right_speed_mps,normalized_left,normalized_right,dac_left,dac_right,delta_ticks_left,delta_ticks_right,dt_ms,left_distance_m,right_distance_m,left_speed_mps,right_speed_mps,body_linear_speed_mps,body_angular_speed_rps,odom_x_m,odom_y_m,odom_yaw_rad,odom_path_length_m,desired_x_m,desired_y_m,desired_yaw_rad
2026-08-07T01:21:36.986379+00:00,STRAIGHT_R01,straight,1,pre_stop,0.112552913,0.109253008,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:36.987750+00:00,STRAIGHT_R01,straight,1,pre_stop,0.112552913,0.109253008,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:36.988914+00:00,STRAIGHT_R01,straight,1,pre_stop,0.112552913,0.109253008,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:36.989551+00:00,STRAIGHT_R01,straight,1,pre_stop,0.112552913,0.109253008,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:36.990254+00:00,STRAIGHT_R01,straight,1,pre_stop,0.112552913,0.109253008,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:37.032187+00:00,STRAIGHT_R01,straight,1,pre_stop,0.158997938,0.155698033,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:37.085334+00:00,STRAIGHT_R01,straight,1,pre_stop,0.211751986,0.208452081,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:37.135920+00:00,STRAIGHT_R01,straight,1,pre_stop,0.262658969,0.259359064,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:37.184279+00:00,STRAIGHT_R01,straight,1,pre_stop,0.311122834,0.307822929,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:37.235474+00:00,STRAIGHT_R01,straight,1,pre_stop,0.362468523,0.359168618,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:37.282152+00:00,STRAIGHT_R01,straight,1,pre_stop,0.408840838,0.405540933,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:37.338055+00:00,STRAIGHT_R01,straight,1,pre_stop,0.464634526,0.461334621,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:37.384447+00:00,STRAIGHT_R01,straight,1,pre_stop,0.512211604,0.508911699,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:37.434592+00:00,STRAIGHT_R01,straight,1,pre_stop,0.562106537,0.558806632,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:37.483243+00:00,STRAIGHT_R01,straight,1,pre_stop,0.610779051,0.607479146,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
2026-08-07T01:21:37.533475+00:00,STRAIGHT_R01,straight,1,pre_stop,0.659904126,0.656604221,2.000000000,0.000000000,0.250000000,0.250000000,0.250000000,0.000000000,0.000000000,0,0,0,0,50,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
