t_ms,spL,vL,uL,dacL,spR,vR,uR,dacR
3975405,-3.846,-4.168,-15.5,-15,-3.846,-3.920,-31.9,-31
3975445,-3.846,-4.031,-16.9,-16,-3.846,-3.899,-32.0,-32
3975485,-3.846,-3.963,-17.3,-17,-3.846,-3.883,-32.1,-32
3975525,-3.846,-4.263,-13.2,-13,-3.846,-4.107,-29.1,-29
3975565,-3.846,-4.183,-13.6,-13,-3.846,-4.010,-30.0,-30
3975605,-3.846,-4.070,-14.7,-14,-3.846,-3.774,-32.9,-32
3975645,-3.846,-3.867,-17.0,-16,-3.846,-3.772,-32.9,-32
3975685,-3.846,-3.967,-15.6,-15,-3.846,-3.843,-32.2,-32
3975725,-3.846,-3.965,-15.4,-15,-3.846,-3.715,-33.9,-33
3975765,-3.846,-3.989,-15.0,-14,-3.846,-3.858,-32.1,-32
3975805,-3.846,-3.837,-16.7,-16,-3.846,-3.991,-30.3,-30
3975845,-3.846,-3.833,-16.8,-16,-3.846,-3.910,-31.2,-31
3975885,-3.846,-3.753,-17.9,-17,-3.846,-3.708,-33.7,-33
3975925,-3.846,-3.849,-16.9,-16,-3.846,-3.771,-33.0,-33
3975965,-3.846,-3.797,-17.6,-17,-3.846,-3.771,-33.2,-33
3976005,-3.846,-3.877,-16.5,-16,-3.846,-3.863,-32.2,-32
3976045,-3.846,-3.895,-16.3,-16,-3.846,-3.792,-33.1,-33
3976085,-3.846,-3.836,-17.0,-17,-3.846,-3.803,-33.0,-32
3976125,-3.846,-3.731,-18.4,-18,-3.846,-3.826,-32.8,-32
3976165,-3.846,-3.749,-18.3,-18,-3.846,-3.809,-33.1,-33
3976205,-3.846,-3.811,-17.7,-17,-3.846,-3.777,-33.6,-33
3976245,-3.846,-3.778,-18.2,-18,-3.846,-3.758,-33.9,-33
3976285,-3.846,-3.723,-19.0,-19,-3.846,-3.802,-33.4,-33
3976325,-3.846,-3.632,-20.4,-20,-3.846,-3.695,-35.0,-34
3976365,-3.846,-3.690,-19.9,-19,-3.846,-3.647,-35.8,-35
3976405,-3.846,-3.711,-19.9,-19,-3.846,-3.673,-35.7,-35
3976445,-3.846,-3.683,-20.5,-20,-3.846,-3.837,-33.9,-33
3976485,-3.846,-3.777,-19.5,-19,-3.846,-3.826,-34.1,-34
3976525,-3.846,-3.762,-19.9,-19,-3.846,-3.702,-35.7,-35
3976565,-3.846,-3.627,-21.8,-21,-3.846,-3.716,-35.7,-35
3976605,-3.846,-3.603,-22.4,-22,-3.846,-3.728,-35.8,-35
3976645,-3.846,-3.728,-21.1,-21,-3.846,-3.747,-35.8,-35
3976685,-3.846,-3.864,-19.6,-19,-3.846,-3.706,-36.5,-36
3976725,-3.846,-3.684,-21.9,-21,-3.846,-3.909,-33.9,-33
3976765,-3.846,-3.756,-21.1,-21,-3.846,-4.018,-32.5,-32
3976805,-3.846,-3.767,-21.2,-21,-3.846,-3.979,-32.7,-32
3976845,-3.846,-3.723,-21.9,-21,-3.846,-3.799,-34.9,-34
3976885,-3.846,-3.697,-22.4,-22,-3.846,-3.977,-32.5,-32
3976925,-3.846,-3.907,-19.9,-19,-3.846,-3.939,-32.9,-32
3976965,-3.846,-3.628,-23.5,-23,-3.846,-3.935,-32.9,-32
3977005,-3.846,-3.652,-23.4,-23,-3.846,-3.714,-35.6,-35
3977045,-3.846,-3.724,-22.9,-22,-3.846,-3.886,-33.5,-33
3977085,-3.846,-3.542,-25.5,-25,-3.846,-3.882,-33.6,-33
3977125,-3.846,-3.829,-22.2,-22,-3.846,-4.007,-32.0,-31
3977165,-3.846,-3.894,-21.4,-21,-3.846,-4.023,-31.4,-31
3977205,-3.846,-3.824,-22.4,-22,-3.846,-4.141,-29.6,-29
3977245,-3.846,-3.640,-24.8,-24,-3.846,-3.989,-31.2,-31
3977285,-3.846,-3.703,-24.2,-24,-3.846,-3.777,-33.7,-33
3977325,-3.846,-3.726,-24.2,-24,-3.846,-3.930,-31.7,-31
3977365,-3.846,-3.606,-25.9,-25,-3.846,-3.980,-31.1,-31
3977405,-3.846,-3.737,-24.5,-24,-3.846,-3.952,-31.2,-31
3977445,-3.846,-3.653,-25.8,-25,-3.846,-3.877,-32.0,-31
3977485,-3.846,-3.712,-25.4,-25,-3.846,-4.019,-30.0,-30
3977525,-3.846,-3.669,-26.2,-26,-3.846,-4.011,-29.9,-29
3977565,-3.846,-3.808,-24.6,-24,-3.846,-4.050,-29.2,-29
3977605,-3.846,-3.852,-24.2,-24,-3.846,-3.954,-30.1,-30
3977645,-3.846,-3.697,-26.2,-26,-3.846,-3.929,-30.2,-30
3977685,-3.846,-3.661,-26.9,-26,-3.846,-3.787,-32.0,-31
3977725,-3.846,-3.659,-27.2,-27,-3.846,-3.788,-32.1,-32
3977765,-3.846,-3.805,-25.6,-25,-3.846,-3.792,-32.2,-32
3977805,-3.846,-3.784,-25.9,-25,-3.846,-3.882,-31.0,-31
3977845,-3.846,-3.763,-26.2,-26,-3.846,-3.925,-30.4,-30
3977885,-3.846,-3.758,-26.5,-26,-3.846,-3.960,-29.8,-29
3977925,-3.846,-3.675,-27.7,-27,-3.846,-3.842,-31.2,-31
3977965,-3.846,-3.729,-27.3,-27,-3.846,-3.809,-31.6,-31
3978005,-3.846,-3.796,-26.6,-26,-3.846,-3.850,-31.1,-31
3978045,-3.846,-3.889,-25.4,-25,-3.846,-3.939,-29.9,-29
3978085,-3.846,-3.862,-25.7,-25,-3.846,-3.911,-30.2,-30
3978125,-3.846,-3.815,-26.3,-26,-3.846,-3.804,-31.4,-31
3978165,-3.846,-3.746,-27.3,-27,-3.846,-3.907,-30.1,-30
3978205,-3.846,-3.825,-26.3,-26,-3.846,-3.922,-29.8,-29
3978245,-3.846,-3.911,-25.3,-25,-3.846,-4.044,-28.2,-28
3978285,-3.846,-3.809,-26.5,-26,-3.846,-3.916,-29.5,-29
3978325,-3.846,-3.720,-27.7,-27,-3.846,-3.818,-30.6,-30
3978365,-3.846,-3.785,-27.0,-26,-3.846,-3.896,-29.5,-29
3978405,-3.846,-3.818,-26.7,-26,-3.846,-3.941,-29.0,-28
3978445,-3.846,-3.695,-28.4,-28,-3.846,-3.763,-31.2,-31
3978485,-3.846,-3.905,-25.8,-25,-3.846,-3.845,-30.1,-30
3978525,-3.846,-3.991,-24.6,-24,-3.846,-4.112,-26.5,-26
3978565,-3.846,-3.820,-26.7,-26,-3.846,-4.155,-25.6,-25
3978605,-3.846,-3.907,-25.4,-25,-3.846,-4.140,-25.4,-25
3978645,-3.846,-4.050,-23.6,-23,-3.846,-3.957,-27.3,-27
3978685,-3.846,-3.901,-25.2,-25,-3.846,-4.096,-25.3,-25
3978725,-3.846,-3.690,-27.9,-27,-3.846,-4.111,-24.8,-24
3978765,-3.846,-3.886,-25.5,-25,-3.846,-3.881,-27.4,-27
3978805,-3.846,-3.818,-26.5,-26,-3.846,-3.906,-26.9,-26
3978845,-3.846,-3.675,-28.3,-28,-3.846,-3.996,-25.8,-25
3978885,-3.846,-3.691,-28.3,-28,-3.846,-4.112,-24.1,-24
3978925,-3.846,-3.883,-25.9,-25,-3.846,-3.928,-26.1,-26
3978965,-3.846,-3.941,-25.2,-25,-3.846,-4.097,-23.6,-23
3979005,-3.846,-3.766,-27.3,-27,-3.846,-3.991,-24.6,-24
3979045,-3.846,-3.818,-26.7,-26,-3.846,-3.916,-25.5,-25
3979085,-3.846,-3.696,-28.4,-28,-3.846,-3.726,-27.8,-27
3979125,-3.846,-3.731,-28.3,-28,-3.846,-3.826,-26.6,-26
3979165,-3.846,-3.652,-29.5,-29,-3.846,-3.844,-26.5,-26
3979205,-3.846,-3.766,-28.2,-28,-3.846,-3.921,-25.6,-25
3979245,-3.846,-3.808,-27.9,-27,-3.846,-3.832,-26.6,-26
3979285,-3.846,-3.703,-29.3,-29,-3.846,-3.843,-26.4,-26
3979325,-3.846,-3.773,-28.6,-28,-3.846,-3.882,-26.0,-25
3979365,-3.846,-3.807,-28.2,-28,-3.846,-3.941,-25.1,-25
3979405,-3.846,-3.886,-27.3,-27,-3.846,-3.876,-25.9,-25
3979445,-3.846,-3.815,-28.1,-28,-3.846,-3.834,-26.3,-26
3979485,-3.846,-3.765,-28.8,-28,-3.846,-3.867,-25.9,-25
3979525,-3.846,-3.735,-29.4,-29,-3.846,-3.759,-27.4,-27
3979565,-3.846,-3.770,-29.1,-29,-3.846,-3.798,-27.0,-27
3979605,-3.846,-3.798,-28.9,-28,-3.846,-3.817,-26.8,-26
3979645,-3.846,-3.842,-28.3,-28,-3.846,-3.923,-25.4,-25
3979685,-3.846,-3.899,-27.6,-27,-3.846,-3.909,-25.5,-25
3979725,-3.846,-3.817,-28.6,-28,-3.846,-3.908,-25.5,-25
3979765,-3.846,-3.781,-29.2,-29,-3.846,-3.758,-27.3,-27
3979805,-3.846,-3.737,-29.9,-29,-3.846,-3.830,-26.5,-26
3979845,-3.846,-3.794,-29.2,-29,-3.846,-3.904,-25.6,-25
3979885,-3.846,-3.845,-28.7,-28,-3.846,-3.750,-27.5,-27
3979925,-3.846,-3.803,-29.3,-29,-3.846,-3.702,-28.3,-28
3979965,-3.846,-3.688,-30.9,-30,-3.846,-3.856,-26.4,-26
3980005,-3.846,-3.831,-29.1,-29,-3.846,-3.955,-25.2,-25
3980045,-3.846,-3.909,-28.3,-28,-3.846,-3.774,-27.3,-27
3980085,-3.846,-3.758,-30.1,-30,-3.846,-3.794,-27.1,-27
3980125,-3.846,-3.895,-28.4,-28,-3.846,-3.941,-25.2,-25
3980165,-3.846,-3.864,-28.8,-28,-3.846,-3.930,-25.3,-25
3980205,-3.846,-3.648,-31.6,-31,-3.846,-3.704,-28.1,-28
3980245,-3.846,-3.702,-31.1,-31,-3.846,-3.843,-26.5,-26
3980285,-3.846,-3.890,-29.0,-28,-3.846,-3.798,-27.2,-27
3980325,-3.846,-3.668,-31.8,-31,-3.846,-3.817,-27.1,-27
3980365,-3.846,-3.828,-29.9,-29,-3.846,-3.851,-26.5,-26
3980405,-3.846,-3.911,-28.9,-28,-3.846,-4.012,-24.5,-24
3980445,-3.846,-3.891,-29.2,-29,-3.846,-3.914,-25.5,-25
3980485,-3.846,-3.732,-31.1,-31,-3.846,-3.747,-27.6,-27
3980525,0.000,-3.895,0.0,0,0.000,-3.896,0.0,0
3980565,0.000,-3.778,0.0,0,0.000,-3.850,0.0,0
3980605,0.000,-3.483,0.0,0,0.000,-3.524,0.0,0
3980645,0.000,-3.389,0.0,0,0.000,-3.473,0.0,0
3980685,0.000,-3.256,0.0,0,0.000,-3.298,0.0,0
3980725,0.000,-2.982,0.0,0,0.000,-3.034,0.0,0
3980765,0.000,-2.962,0.0,0,0.000,-3.020,0.0,0
3980805,0.000,-2.647,0.0,0,0.000,-2.700,0.0,0
3980845,0.000,-2.576,0.0,0,0.000,-2.607,0.0,0
3980885,0.000,-2.412,0.0,0,0.000,-2.460,0.0,0
3980925,0.000,-2.224,0.0,0,0.000,-2.273,0.0,0
3980965,0.000,-2.118,0.0,0,0.000,-2.169,0.0,0
3981005,0.000,-1.945,0.0,0,0.000,-1.980,0.0,0
3981045,0.000,-1.713,0.0,0,0.000,-1.771,0.0,0
3981085,0.000,-1.713,0.0,0,0.000,-1.771,0.0,0
3981125,0.000,-1.523,0.0,0,0.000,-1.562,0.0,0
3981165,0.000,-1.523,0.0,0,0.000,-1.562,0.0,0
3981205,0.000,-1.270,0.0,0,0.000,-1.311,0.0,0
3981245,0.000,-1.270,0.0,0,0.000,-1.311,0.0,0
3981285,0.000,-1.270,0.0,0,0.000,-1.311,0.0,0
3981325,0.000,-1.270,0.0,0,0.000,-1.311,0.0,0
3981365,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981405,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981445,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981485,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981525,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981565,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981605,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981645,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981685,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981725,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981765,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981805,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981845,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981885,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981925,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3981965,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982005,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982045,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982085,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982125,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982165,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982205,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982245,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982285,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982325,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982365,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982405,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982445,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982485,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982525,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982565,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982605,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982645,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982685,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982725,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982765,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982805,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982845,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982885,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982925,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3982965,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983005,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983045,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983085,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983125,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983165,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983205,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983245,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983285,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983325,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983365,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983405,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983445,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983485,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983525,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983565,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983605,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983645,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983685,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983725,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983765,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983805,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983845,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983885,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983925,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3983965,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984005,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984045,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984085,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984125,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984165,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984205,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984245,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984285,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984325,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984365,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984405,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984445,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984485,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984525,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984565,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984605,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984645,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984685,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984725,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984765,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984805,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984845,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984885,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984925,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3984965,0.000,-0.000,0.0,0,0.000,-0.000,0.0,0
3985005,3.846,-0.000,49.2,12,3.846,-0.000,49.2,12
3985045,3.846,0.000,55.4,36,3.846,0.000,55.4,36
3985085,3.846,0.006,61.5,60,3.846,0.006,61.5,60
3985125,3.846,0.545,60.7,60,3.846,0.799,57.5,57
3985165,3.846,1.286,56.5,56,3.846,3.118,31.6,31
3985205,3.846,2.344,46.6,46,3.846,3.308,30.0,30
3985245,3.846,3.063,39.4,39,3.846,3.436,29.2,29
3985285,3.846,3.639,33.0,33,3.846,3.561,28.3,28
3985325,3.846,4.267,25.1,25,3.846,3.793,25.6,25
3985365,3.846,4.646,19.5,19,3.846,3.975,23.2,23
3985405,3.846,4.508,20.1,20,3.846,4.216,19.9,19
3985445,3.846,4.134,24.0,24,3.846,3.846,24.2,24
3985485,3.846,3.879,26.8,26,3.846,3.482,28.9,28
3985525,3.846,4.032,24.8,24,3.846,3.418,30.4,30
3985565,3.846,4.225,22.0,22,3.846,3.317,32.5,32
3985605,3.846,4.281,20.8,20,3.846,3.496,30.8,30
3985645,3.846,4.239,20.7,20,3.846,3.619,29.9,29
3985685,3.846,4.167,20.8,20,3.846,3.363,33.6,33
3985725,3.846,4.203,20.0,19,3.846,3.417,33.6,33
3985765,3.846,4.278,18.6,18,3.846,3.401,34.6,34
3985805,3.846,4.092,20.4,20,3.846,3.383,35.4,35
3985845,3.846,4.148,19.1,19,3.846,3.629,32.9,32
3985885,3.846,4.363,15.8,15,3.846,3.506,35.0,34
3985925,3.846,4.231,16.8,16,3.846,3.469,35.9,35
3985965,3.846,4.110,17.9,17,3.846,3.642,34.2,34
3986005,3.846,4.260,15.4,15,3.846,3.571,35.6,35
3986045,3.846,4.325,13.7,13,3.846,3.649,34.8,34
3986085,3.846,4.371,12.4,12,3.846,3.605,35.6,35
3986125,3.846,4.373,11.5,11,3.846,3.764,34.0,33
3986165,3.846,4.238,12.5,12,3.846,3.612,36.2,36
3986205,3.846,4.173,12.8,12,3.846,3.685,35.5,35
3986245,3.846,4.217,11.7,11,3.846,3.911,32.8,32
3986285,3.846,4.247,10.6,10,3.846,3.921,32.7,32
3986325,3.846,4.298,9.3,9,3.846,3.787,34.3,34
3986365,3.846,4.165,10.3,10,3.846,3.694,35.6,35
3986405,3.846,4.107,10.6,10,3.846,3.752,35.1,35
3986445,3.846,4.124,10.0,9,3.846,3.803,34.6,34
3986485,3.846,4.147,9.2,9,3.846,3.911,33.2,33
3986525,3.846,4.184,8.2,8,3.846,3.865,33.7,33
3986565,3.846,4.063,9.2,9,3.846,3.885,33.4,33
3986605,3.846,4.000,9.8,9,3.846,3.776,34.8,34
3986645,3.846,3.875,11.2,11,3.846,3.677,36.2,36
3986685,3.846,3.973,9.8,9,3.846,3.749,35.5,35
3986725,3.846,4.004,9.1,9,3.846,3.827,34.6,34
3986765,3.846,4.115,7.4,7,3.846,3.842,34.5,34
3986805,3.846,4.015,8.3,8,3.846,3.769,35.5,35
3986845,3.846,3.897,9.7,9,3.846,3.750,35.8,35
3986885,3.846,3.911,9.3,9,3.846,3.796,35.4,35
3986925,3.846,4.112,6.6,6,3.846,3.814,35.3,35
3986965,3.846,4.158,5.6,5,3.846,3.799,35.6,35
3987005,3.846,4.008,7.2,7,3.846,3.767,36.0,35
3987045,3.846,3.842,9.0,8,3.846,3.835,35.2,35
3987085,3.846,4.061,6.1,6,3.846,3.730,36.7,36
3987125,3.846,4.076,5.6,5,3.846,3.802,35.8,35
3987165,3.846,3.929,7.3,7,3.846,3.816,35.6,35
3987205,3.846,3.996,6.1,6,3.846,3.994,33.3,33
3987245,3.846,3.917,6.9,6,3.846,3.772,36.1,36
3987285,3.846,4.031,5.4,5,3.846,3.791,35.8,35
3987325,3.846,3.760,8.7,8,3.846,3.733,36.7,36
3987365,3.846,3.913,6.8,6,3.846,3.805,36.0,36
3987405,3.846,3.880,7.2,7,3.846,3.700,37.4,37
3987445,3.846,3.778,8.5,8,3.846,3.840,35.8,35
3987485,3.846,3.782,8.4,8,3.846,3.740,37.2,37
3987525,3.846,3.900,7.0,7,3.846,3.642,38.6,38
3987565,3.846,3.717,9.4,9,3.846,3.728,37.7,37
3987605,3.846,3.791,8.6,8,3.846,3.869,36.2,36
3987645,3.846,3.829,8.1,8,3.846,3.756,37.7,37
3987685,3.846,3.883,7.4,7,3.846,3.753,37.7,37
3987725,3.846,3.762,9.0,9,3.846,3.874,36.4,36
3987765,3.846,3.670,10.3,10,3.846,3.641,39.4,39
3987805,3.846,3.775,9.2,9,3.846,3.754,38.2,38
3987845,3.846,3.888,7.8,7,3.846,3.865,36.7,36
3987885,3.846,4.004,6.3,6,3.846,4.067,34.1,34
3987925,3.846,4.025,5.7,5,3.846,4.020,34.4,34
3987965,3.846,3.949,6.4,6,3.846,3.886,35.9,35
3988005,3.846,3.932,6.5,6,3.846,3.854,36.2,36
3988045,3.846,3.949,6.2,6,3.846,3.961,34.8,34
3988085,3.846,3.971,5.7,5,3.846,3.957,34.7,34
3988125,3.846,3.912,6.3,6,3.846,3.937,34.9,34
3988165,3.846,3.910,6.2,6,3.846,3.864,35.6,35
3988205,3.846,3.922,6.0,5,3.846,3.923,34.8,34
3988245,3.846,3.901,6.2,6,3.846,3.889,35.2,35
3988285,3.846,3.859,6.7,6,3.846,3.942,34.5,34
3988325,3.846,3.886,6.2,6,3.846,3.912,34.7,34
3988365,3.846,3.973,5.0,5,3.846,3.992,33.5,33
3988405,3.846,3.926,5.5,5,3.846,3.900,34.5,34
3988445,3.846,3.777,7.4,7,3.846,3.905,34.4,34
3988485,3.846,3.775,7.4,7,3.846,3.866,34.8,34
3988525,3.846,3.947,5.3,5,3.846,3.960,33.5,33
3988565,3.846,3.906,5.7,5,3.846,3.938,33.5,33
3988605,3.846,3.800,7.1,7,3.846,3.999,32.6,32
3988645,3.846,3.644,9.1,9,3.846,3.823,34.7,34
3988685,3.846,3.863,6.6,6,3.846,3.788,35.2,35
3988725,3.846,3.736,8.4,8,3.846,3.718,36.1,36
3988765,3.846,3.640,9.7,9,3.846,3.933,33.5,33
3988805,3.846,3.850,7.3,7,3.846,3.791,35.3,35
3988845,3.846,3.735,8.9,8,3.846,3.814,35.0,34
3988885,3.846,3.563,11.4,11,3.846,3.809,35.0,35
3988925,3.846,3.761,9.1,9,3.846,3.988,32.8,32
3988985,3.846,3.856,8.1,8,3.846,4.013,32.4,32
3989025,3.846,3.772,9.3,9,3.846,3.982,32.5,32
3989065,3.846,3.832,8.5,8,3.846,3.912,33.1,33
3989105,3.846,3.809,8.7,8,3.846,4.133,30.1,30
3989145,3.846,3.954,6.9,6,3.846,4.065,30.6,30
3989185,3.846,3.778,9.1,9,3.846,3.926,32.2,32
3989225,3.846,3.735,9.7,9,3.846,3.904,32.2,32
3989265,3.846,3.816,8.9,8,3.846,4.055,30.2,30
3989305,3.846,3.813,9.0,9,3.846,4.107,29.3,29
3989345,3.846,3.737,10.1,10,3.846,3.888,31.9,31
3989385,3.846,3.672,11.1,11,3.846,3.871,31.9,31
3989425,3.846,3.725,10.7,10,3.846,4.009,30.1,30
3989465,3.846,3.655,11.8,11,3.846,4.000,30.0,30
3989505,3.846,3.572,13.2,13,3.846,3.822,32.2,32
3989545,3.846,3.624,13.0,12,3.846,3.796,32.5,32
3989585,3.846,3.601,13.7,13,3.846,3.860,31.7,31
3989625,3.846,3.570,14.4,14,3.846,3.834,32.1,32
3989665,3.846,3.600,14.5,14,3.846,3.873,31.7,31
3989705,3.846,3.691,13.6,13,3.846,3.871,31.6,31
3989745,3.846,3.745,13.2,13,3.846,3.977,30.1,30
3989785,3.846,3.682,14.2,14,3.846,3.940,30.5,30
3989825,3.846,3.674,14.5,14,3.846,3.899,30.9,30
3989865,3.846,3.663,14.9,14,3.846,3.803,32.1,32
3989905,3.846,3.546,16.8,16,3.846,3.817,31.9,31
3989945,3.846,3.545,17.2,17,3.846,3.821,32.0,31
3989985,3.846,3.645,16.4,16,3.846,3.864,31.5,31
3990025,3.846,3.619,17.1,17,3.846,3.822,32.0,32
3990065,3.846,3.533,18.6,18,3.846,3.847,31.7,31
3990105,3.846,3.510,19.4,19,3.846,3.892,31.1,31
3990145,3.846,3.649,18.1,18,3.846,3.834,31.9,31
3990185,3.846,3.538,19.9,19,3.846,3.773,32.8,32
3990225,3.846,3.532,20.4,20,3.846,3.763,32.9,32
3990265,3.846,3.627,19.7,19,3.846,3.863,31.7,31
3990305,3.846,3.493,21.9,21,3.846,3.734,33.5,33
3990345,3.846,3.379,23.9,23,3.846,3.685,34.2,34
3990385,3.846,3.626,21.4,21,3.846,3.665,34.6,34
3990425,3.846,3.606,22.1,22,3.846,3.958,31.1,31
3990465,3.846,3.608,22.4,22,3.846,3.869,32.1,32
3990505,3.846,3.861,19.5,19,3.846,3.976,30.5,30
3990545,3.846,3.628,22.6,22,3.846,3.923,31.0,30
3990585,3.846,3.716,21.6,21,3.846,3.940,30.7,30
3990625,3.846,3.620,23.0,23,3.846,3.801,32.4,32
3990665,3.846,3.655,23.0,23,3.846,3.951,30.5,30
3990705,3.846,3.643,23.4,23,3.846,4.051,29.1,29
3990745,3.846,3.877,20.7,20,3.846,3.966,29.9,29
3990785,3.846,3.746,22.4,22,3.846,3.973,29.5,29
3990825,3.846,3.746,22.4,22,3.846,3.881,30.4,30
3990865,3.846,3.669,23.5,23,3.846,4.038,28.3,28
3990905,3.846,3.736,23.0,22,3.846,3.824,30.9,30
3990945,3.846,3.634,24.6,24,3.846,3.853,30.4,30
3990985,3.846,3.629,24.9,24,3.846,3.762,31.5,31
3991025,3.846,3.690,24.5,24,3.846,3.932,29.5,29
3991065,3.846,3.646,25.4,25,3.846,3.803,31.1,31
3991105,3.846,3.658,25.5,25,3.846,3.862,30.3,30
3991145,3.846,3.773,24.2,24,3.846,3.852,30.3,30
3991185,3.846,3.758,24.6,24,3.846,3.970,28.8,28
3991225,3.846,3.723,25.2,25,3.846,3.856,30.1,30
3991265,3.846,3.661,26.2,26,3.846,3.818,30.5,30
