t_ms,spL,vL,uL,dacL,spR,vR,uR,dacR
582785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
582825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
582865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
582905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
582945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
582985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
583985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
584985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
585985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
586985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
587985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
588985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
589985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
590985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
591985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
592985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
593985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
594985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
595985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
596985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
597985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
598985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599225,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599265,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599305,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599345,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599385,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599425,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599465,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599505,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599545,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599585,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599625,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599665,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599705,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599745,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599785,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599825,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599865,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599905,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599945,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
599985,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
600025,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
600065,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
600105,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
600145,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
600185,0.000,0.000,0.0,0,0.000,-0.000,0.0,0
