t_ms,dt_us,min_us,max_us,mean_us,deadline_misses,cycles,stack_free_bytes
2863325,20000,19897,20004,20000.0,0,143150,3344
2864325,20000,19897,20004,20000.0,0,143200,3344
2865325,20000,19897,20004,20000.0,0,143250,3344
2866325,20000,19897,20004,20000.0,0,143300,3344
2867325,20000,19897,20004,20000.0,0,143350,3344
2868325,20000,19897,20004,20000.0,0,143400,3344
2869325,20000,19897,20004,20000.0,0,143450,3344
2870325,20000,19897,20004,20000.0,0,143500,3344
2871325,20000,19897,20004,20000.0,0,143550,3344
2872325,20000,19897,20004,20000.0,0,143600,3344
2873325,20000,19897,20004,20000.0,0,143650,3344
2874325,20000,19897,20004,20000.0,0,143700,3344
2875325,20000,19897,20004,20000.0,0,143750,3344
2876325,20000,19897,20004,20000.0,0,143800,3344
2877325,20000,19897,20004,20000.0,0,143850,3344
2878325,20000,19897,20004,20000.0,0,143900,3344
2879325,20000,19897,20004,20000.0,0,143950,3344
2880325,20000,19897,20004,20000.0,0,144000,3344
2881325,20000,19897,20004,20000.0,0,144050,3344
2882325,20000,19897,20004,20000.0,0,144100,3344
2883325,20000,19897,20004,20000.0,0,144150,3344
2884325,20000,19897,20004,20000.0,0,144200,3344
2885325,20000,19897,20004,20000.0,0,144250,3344
2886325,20000,19897,20004,20000.0,0,144300,3344
2887325,20000,19897,20004,20000.0,0,144350,3344
2888325,20000,19897,20004,20000.0,0,144400,3344
2889325,20000,19897,20004,20000.0,0,144450,3344
2890325,20000,19897,20004,20000.0,0,144500,3344
2891325,20000,19897,20004,20000.0,0,144550,3344
2892325,20000,19897,20004,20000.0,0,144600,3344
2893325,20000,19897,20004,20000.0,0,144650,3344
2894325,20000,19897,20004,20000.0,0,144700,3344
2895325,20000,19897,20004,20000.0,0,144750,3344
2896325,20000,19897,20004,20000.0,0,144800,3344
2897325,20000,19897,20004,20000.0,0,144850,3344
2898325,20000,19897,20004,20000.0,0,144900,3344
2899325,20000,19897,20004,20000.0,0,144950,3344
2900325,20000,19897,20004,20000.0,0,145000,3344
2901325,20000,19897,20004,20000.0,0,145050,3344
2902325,20000,19897,20004,20000.0,0,145100,3344
2903325,20000,19897,20004,20000.0,0,145150,3344
2904325,20000,19897,20004,20000.0,0,145200,3344
2905325,20000,19897,20004,20000.0,0,145250,3344
2906325,20000,19897,20004,20000.0,0,145300,3344
2907325,20000,19897,20004,20000.0,0,145350,3344
2908325,20000,19897,20004,20000.0,0,145400,3344
2909325,20000,19897,20004,20000.0,0,145450,3344
2910325,20000,19897,20004,20000.0,0,145500,3344
2911325,20000,19897,20004,20000.0,0,145550,3344
2912325,20000,19897,20004,20000.0,0,145600,3344
2913325,20000,19897,20004,20000.0,0,145650,3344
2914325,20000,19897,20004,20000.0,0,145700,3344
2915325,20000,19897,20004,20000.0,0,145750,3344
2916325,20000,19897,20004,20000.0,0,145800,3344
2917325,20000,19897,20004,20000.0,0,145850,3344
2918325,20000,19897,20004,20000.0,0,145900,3344
2919325,20000,19897,20004,20000.0,0,145950,3344
2920325,20000,19897,20004,20000.0,0,146000,3344
2921325,20000,19897,20004,20000.0,0,146050,3344
2922325,20000,19897,20004,20000.0,0,146100,3344
2923325,20000,19897,20004,20000.0,0,146150,3344
2924325,20000,19897,20004,20000.0,0,146200,3344
2925325,20000,19897,20004,20000.0,0,146250,3344
2926325,20000,19897,20004,20000.0,0,146300,3344
2927325,20000,19897,20004,20000.0,0,146350,3344
2928325,20000,19897,20004,20000.0,0,146400,3344
2929325,20000,19897,20004,20000.0,0,146450,3344
2930325,20000,19897,20004,20000.0,0,146500,3344
2931325,20000,19897,20004,20000.0,0,146550,3344
2932325,20000,19897,20004,20000.0,0,146600,3344
2933325,20000,19897,20004,20000.0,0,146650,3344
2934325,20000,19897,20004,20000.0,0,146700,3344
2935325,20000,19897,20004,20000.0,0,146750,3344
2936325,20000,19897,20004,20000.0,0,146800,3344
2937325,20000,19897,20004,20000.0,0,146850,3344
2938325,20000,19897,20004,20000.0,0,146900,3344
2939325,20000,19897,20004,20000.0,0,146950,3344
2940325,20000,19897,20004,20000.0,0,147000,3344
2941325,20000,19897,20004,20000.0,0,147050,3344
2942325,20000,19897,20008,20000.0,0,147100,3344
2943325,20000,19897,20008,20000.0,0,147150,3344
2944325,19998,19897,20008,20000.0,0,147200,3344
2945325,20000,19897,20008,20000.0,0,147250,3344
2946325,20000,19897,20008,20000.0,0,147300,3344
2947325,20000,19897,20008,20000.0,0,147350,3344
2948325,20000,19897,20008,20000.0,0,147400,3344
2949325,20000,19897,20008,20000.0,0,147450,3344
2950325,20000,19897,20008,20000.0,0,147500,3344
2951325,20000,19897,20008,20000.0,0,147550,3344
2952325,20000,19897,20008,20000.0,0,147600,3344
2953325,20000,19897,20008,20000.0,0,147650,3344
2954325,20000,19897,20008,20000.0,0,147700,3344
2955325,20000,19897,20008,20000.0,0,147750,3344
2956325,20000,19897,20008,20000.0,0,147800,3344
2957325,20000,19897,20008,20000.0,0,147850,3344
2958325,20000,19897,20008,20000.0,0,147900,3344
2959325,20000,19897,20008,20000.0,0,147950,3344
2960325,20000,19897,20008,20000.0,0,148000,3344
2961325,20000,19897,20008,20000.0,0,148050,3344
2962325,20000,19897,20008,20000.0,0,148100,3344
2963325,20000,19897,20008,20000.0,0,148150,3344
2964325,20000,19897,20008,20000.0,0,148200,3344
2965325,20000,19897,20008,20000.0,0,148250,3344
2966325,20000,19897,20008,20000.0,0,148300,3344
2967325,20000,19897,20008,20000.0,0,148350,3344
2968325,20000,19897,20008,20000.0,0,148400,3344
2969325,20000,19897,20008,20000.0,0,148450,3344
2970325,20000,19897,20008,20000.0,0,148500,3344
2971325,20000,19897,20008,20000.0,0,148550,3344
2972325,20000,19897,20008,20000.0,0,148600,3344
2973325,20001,19897,20008,20000.0,0,148650,3344
2974325,20000,19897,20008,20000.0,0,148700,3344
2975325,20000,19897,20008,20000.0,0,148750,3344
2976325,20000,19897,20008,20000.0,0,148800,3344
2977325,20000,19897,20008,20000.0,0,148850,3344
2978325,20000,19897,20008,20000.0,0,148900,3344
2979325,20000,19897,20008,20000.0,0,148950,3344
2980325,20000,19897,20008,20000.0,0,149000,3344
2981325,20000,19897,20008,20000.0,0,149050,3344
2982325,20000,19897,20008,20000.0,0,149100,3344
2983325,20000,19897,20008,20000.0,0,149150,3344
2984325,20000,19897,20008,20000.0,0,149200,3344
2985325,20000,19897,20008,20000.0,0,149250,3344
2986325,20000,19897,20008,20000.0,0,149300,3344
2987325,20000,19897,20008,20000.0,0,149350,3344
2988325,20000,19897,20008,20000.0,0,149400,3344
2989325,20000,19897,20008,20000.0,0,149450,3344
2990325,20000,19897,20008,20000.0,0,149500,3344
2991325,20000,19897,20008,20000.0,0,149550,3344
2992325,20000,19897,20008,20000.0,0,149600,3344
2993325,20000,19897,20008,20000.0,0,149650,3344
2994325,20000,19897,20008,20000.0,0,149700,3344
2995325,20000,19897,20008,20000.0,0,149750,3344
2996325,20000,19897,20008,20000.0,0,149800,3344
2997325,20000,19897,20008,20000.0,0,149850,3344
2998325,20000,19897,20008,20000.0,0,149900,3344
2999325,20000,19897,20008,20000.0,0,149950,3344
3000325,20000,19897,20008,20000.0,0,150000,3344
3001325,20000,19897,20008,20000.0,0,150050,3344
3002325,20000,19897,20008,20000.0,0,150100,3344
3003325,20000,19897,20008,20000.0,0,150150,3344
3004325,20001,19897,20008,20000.0,0,150200,3344
3005325,20000,19897,20008,20000.0,0,150250,3344
3006325,20000,19897,20008,20000.0,0,150300,3344
3007325,20000,19897,20008,20000.0,0,150350,3344
3008325,20000,19897,20008,20000.0,0,150400,3344
3009325,20000,19897,20008,20000.0,0,150450,3344
3010325,20000,19897,20008,20000.0,0,150500,3344
3011325,20000,19897,20008,20000.0,0,150550,3344
3012325,20000,19897,20008,20000.0,0,150600,3344
3013325,20000,19897,20008,20000.0,0,150650,3344
3014325,20000,19897,20008,20000.0,0,150700,3344
3015325,20000,19897,20008,20000.0,0,150750,3344
3016325,20000,19897,20008,20000.0,0,150800,3344
3017325,20000,19897,20008,20000.0,0,150850,3344
3018325,20000,19897,20008,20000.0,0,150900,3344
3019325,20000,19897,20008,20000.0,0,150950,3344
3020325,20000,19897,20008,20000.0,0,151000,3344
3021325,20000,19897,20008,20000.0,0,151050,3344
3022325,20000,19897,20008,20000.0,0,151100,3344
3023325,20000,19897,20008,20000.0,0,151150,3344
3024325,20000,19897,20008,20000.0,0,151200,3344
3025325,20000,19897,20008,20000.0,0,151250,3344
3026325,20000,19897,20008,20000.0,0,151300,3344
3027325,20000,19897,20008,20000.0,0,151350,3344
3028325,20000,19897,20008,20000.0,0,151400,3344
3029325,20000,19897,20008,20000.0,0,151450,3344
3030325,20000,19897,20008,20000.0,0,151500,3344
3031325,20000,19897,20008,20000.0,0,151550,3344
3032325,20000,19897,20008,20000.0,0,151600,3344
3033325,20000,19897,20008,20000.0,0,151650,3344
3034325,20000,19897,20008,20000.0,0,151700,3344
3035325,20000,19897,20008,20000.0,0,151750,3344
3036325,20000,19897,20008,20000.0,0,151800,3344
3037325,20000,19897,20008,20000.0,0,151850,3344
3038325,20000,19897,20008,20000.0,0,151900,3344
3039325,20000,19897,20008,20000.0,0,151950,3344
3040325,20000,19897,20008,20000.0,0,152000,3344
3041325,20000,19897,20008,20000.0,0,152050,3344
3042325,20000,19897,20008,20000.0,0,152100,3344
3043325,20000,19897,20008,20000.0,0,152150,3344
3044325,20000,19897,20008,20000.0,0,152200,3344
3045325,20000,19897,20008,20000.0,0,152250,3344
3046325,20000,19897,20008,20000.0,0,152300,3344
3047325,20000,19897,20008,20000.0,0,152350,3344
3048325,20000,19897,20008,20000.0,0,152400,3344
3049325,20000,19897,20008,20000.0,0,152450,3344
3050325,20000,19897,20008,20000.0,0,152500,3344
3051325,20000,19897,20008,20000.0,0,152550,3344
3052325,20000,19897,20008,20000.0,0,152600,3344
3053325,20000,19897,20008,20000.0,0,152650,3344
3054325,20000,19897,20008,20000.0,0,152700,3344
3055325,20000,19897,20008,20000.0,0,152750,3344
3056325,20000,19897,20008,20000.0,0,152800,3344
3057325,20000,19897,20008,20000.0,0,152850,3344
3058325,20000,19897,20008,20000.0,0,152900,3344
3059325,20000,19897,20008,20000.0,0,152950,3344
3060325,20000,19897,20008,20000.0,0,153000,3344
3061325,20000,19897,20008,20000.0,0,153050,3344
3062325,20000,19897,20008,20000.0,0,153100,3344
3063325,20000,19897,20008,20000.0,0,153150,3344
3064325,20000,19897,20008,20000.0,0,153200,3344
3065325,20000,19897,20008,20000.0,0,153250,3344
3066325,20000,19897,20008,20000.0,0,153300,3344
3067325,20000,19897,20008,20000.0,0,153350,3344
3068325,20000,19897,20008,20000.0,0,153400,3344
3069325,20000,19897,20008,20000.0,0,153450,3344
3070325,20000,19897,20008,20000.0,0,153500,3344
3071325,20000,19897,20008,20000.0,0,153550,3344
3072325,20000,19897,20008,20000.0,0,153600,3344
3073325,20000,19897,20008,20000.0,0,153650,3344
3074325,20000,19897,20008,20000.0,0,153700,3344
3075325,20000,19897,20008,20000.0,0,153750,3344
3076325,20000,19897,20008,20000.0,0,153800,3344
3077325,20000,19897,20008,20000.0,0,153850,3344
3078325,20000,19897,20008,20000.0,0,153900,3344
3079325,20000,19897,20008,20000.0,0,153950,3344
3080325,20000,19897,20008,20000.0,0,154000,3344
3081325,20000,19897,20008,20000.0,0,154050,3344
3082325,20000,19897,20008,20000.0,0,154100,3344
3083325,20000,19897,20008,20000.0,0,154150,3344
3084325,20000,19897,20008,20000.0,0,154200,3344
3085325,20001,19897,20008,20000.0,0,154250,3344
3086325,20000,19897,20008,20000.0,0,154300,3344
3087325,20000,19897,20008,20000.0,0,154350,3344
3088325,20000,19897,20008,20000.0,0,154400,3344
3089325,20000,19897,20008,20000.0,0,154450,3344
3090325,20001,19897,20008,20000.0,0,154500,3344
3091325,20001,19897,20008,20000.0,0,154550,3344
3092325,20001,19897,20008,20000.0,0,154600,3344
3093325,20001,19897,20008,20000.0,0,154650,3344
3094325,20001,19897,20008,20000.0,0,154700,3344
3095325,20001,19897,20008,20000.0,0,154750,3344
3096325,20001,19897,20008,20000.0,0,154800,3344
3097325,20000,19897,20008,20000.0,0,154850,3344
3098325,20000,19897,20008,20000.0,0,154900,3344
3099325,20000,19897,20008,20000.0,0,154950,3344
3100325,20000,19897,20008,20000.0,0,155000,3344
3101325,20000,19897,20008,20000.0,0,155050,3344
3102325,20000,19897,20008,20000.0,0,155100,3344
3103325,20000,19897,20008,20000.0,0,155150,3344
3104325,20000,19897,20008,20000.0,0,155200,3344
3105325,20000,19897,20008,20000.0,0,155250,3344
3106325,20000,19897,20008,20000.0,0,155300,3344
3107325,20000,19897,20008,20000.0,0,155350,3344
3108325,20000,19897,20008,20000.0,0,155400,3344
3109325,20000,19897,20008,20000.0,0,155450,3344
3110325,20000,19897,20008,20000.0,0,155500,3344
3111325,20000,19897,20008,20000.0,0,155550,3344
3112325,20000,19897,20008,20000.0,0,155600,3344
3113325,20000,19897,20008,20000.0,0,155650,3344
3114325,20000,19897,20008,20000.0,0,155700,3344
3115325,20000,19897,20008,20000.0,0,155750,3344
3116325,20000,19897,20008,20000.0,0,155800,3344
3117325,20000,19897,20008,20000.0,0,155850,3344
3118325,20000,19897,20008,20000.0,0,155900,3344
3119325,20000,19897,20008,20000.0,0,155950,3344
3120325,20000,19897,20008,20000.0,0,156000,3344
3121325,20000,19897,20008,20000.0,0,156050,3344
3122325,20000,19897,20008,20000.0,0,156100,3344
3123325,20000,19897,20008,20000.0,0,156150,3344
3124325,20000,19897,20008,20000.0,0,156200,3344
3125325,20000,19897,20008,20000.0,0,156250,3344
3126325,20000,19897,20008,20000.0,0,156300,3344
3127325,20000,19897,20008,20000.0,0,156350,3344
3128325,20000,19897,20008,20000.0,0,156400,3344
3129325,20000,19897,20008,20000.0,0,156450,3344
3130325,20000,19897,20008,20000.0,0,156500,3344
3131325,20000,19897,20008,20000.0,0,156550,3344
3132325,20000,19897,20008,20000.0,0,156600,3344
3133325,20000,19897,20008,20000.0,0,156650,3344
3134325,20000,19897,20008,20000.0,0,156700,3344
3135325,20000,19897,20008,20000.0,0,156750,3344
3136325,20000,19897,20008,20000.0,0,156800,3344
3137325,20000,19897,20008,20000.0,0,156850,3344
3138325,20000,19897,20008,20000.0,0,156900,3344
3139325,20000,19897,20008,20000.0,0,156950,3344
3140325,20000,19897,20008,20000.0,0,157000,3344
3141325,20000,19897,20008,20000.0,0,157050,3344
3142325,20000,19897,20008,20000.0,0,157100,3344
3143325,20000,19897,20008,20000.0,0,157150,3344
3144325,20000,19897,20008,20000.0,0,157200,3344
3145325,20000,19897,20008,20000.0,0,157250,3344
3146325,20000,19897,20008,20000.0,0,157300,3344
3147325,20000,19897,20008,20000.0,0,157350,3344
3148325,20000,19897,20008,20000.0,0,157400,3344
3149325,20000,19897,20008,20000.0,0,157450,3344
3150325,20000,19897,20008,20000.0,0,157500,3344
3151325,20000,19897,20008,20000.0,0,157550,3344
3152325,20000,19897,20008,20000.0,0,157600,3344
3153325,20000,19897,20008,20000.0,0,157650,3344
3154325,20000,19897,20008,20000.0,0,157700,3344
3155325,20000,19897,20008,20000.0,0,157750,3344
3156325,20000,19897,20008,20000.0,0,157800,3344
3157325,20000,19897,20008,20000.0,0,157850,3344
3158325,20000,19897,20008,20000.0,0,157900,3344
3159325,20000,19897,20008,20000.0,0,157950,3344
3160325,20000,19897,20008,20000.0,0,158000,3344
3161325,20000,19897,20008,20000.0,0,158050,3344
3162325,20000,19897,20008,20000.0,0,158100,3344
3163325,20000,19897,20008,20000.0,0,158150,3344
3164325,20000,19897,20008,20000.0,0,158200,3344
3165325,20000,19897,20008,20000.0,0,158250,3344
3166325,20000,19897,20008,20000.0,0,158300,3344
3167325,20000,19897,20008,20000.0,0,158350,3344
3168325,20000,19897,20008,20000.0,0,158400,3344
3169325,20000,19897,20008,20000.0,0,158450,3344
3170325,20000,19897,20008,20000.0,0,158500,3344
3171325,20000,19897,20008,20000.0,0,158550,3344
3172325,20000,19897,20008,20000.0,0,158600,3344
3173325,20000,19897,20008,20000.0,0,158650,3344
3174325,20000,19897,20008,20000.0,0,158700,3344
3175325,20000,19897,20008,20000.0,0,158750,3344
3176325,20000,19897,20008,20000.0,0,158800,3344
3177325,20000,19897,20008,20000.0,0,158850,3344
3178325,20000,19897,20008,20000.0,0,158900,3344
3179325,20000,19897,20008,20000.0,0,158950,3344
3180325,20000,19897,20008,20000.0,0,159000,3344
3181325,20000,19897,20008,20000.0,0,159050,3344
3182325,20000,19897,20008,20000.0,0,159100,3344
3183325,20000,19897,20008,20000.0,0,159150,3344
3184325,20000,19897,20008,20000.0,0,159200,3344
3185325,20000,19897,20008,20000.0,0,159250,3344
3186325,20000,19897,20008,20000.0,0,159300,3344
3187325,20000,19897,20008,20000.0,0,159350,3344
3188325,20000,19897,20008,20000.0,0,159400,3344
3189325,20000,19897,20008,20000.0,0,159450,3344
3190325,20000,19897,20008,20000.0,0,159500,3344
3191325,20000,19897,20008,20000.0,0,159550,3344
3192325,20000,19897,20008,20000.0,0,159600,3344
3193325,20000,19897,20008,20000.0,0,159650,3344
3194325,20000,19897,20008,20000.0,0,159700,3344
3195325,20000,19897,20008,20000.0,0,159750,3344
3196325,20000,19897,20008,20000.0,0,159800,3344
3197325,20000,19897,20008,20000.0,0,159850,3344
3198325,20000,19897,20008,20000.0,0,159900,3344
3199325,20000,19897,20008,20000.0,0,159950,3344
3200325,20000,19897,20008,20000.0,0,160000,3344
3201325,20000,19897,20008,20000.0,0,160050,3344
3202325,20000,19897,20008,20000.0,0,160100,3344
3203325,20000,19897,20008,20000.0,0,160150,3344
3204325,20000,19897,20008,20000.0,0,160200,3344
3205325,20000,19897,20008,20000.0,0,160250,3344
3206325,20001,19897,20008,20000.0,0,160300,3344
3207325,20000,19897,20008,20000.0,0,160350,3344
3208325,20000,19897,20008,20000.0,0,160400,3344
3209325,20000,19897,20008,20000.0,0,160450,3344
3210325,20000,19897,20008,20000.0,0,160500,3344
3211325,20000,19897,20008,20000.0,0,160550,3344
3212325,20000,19897,20008,20000.0,0,160600,3344
3213325,20000,19897,20008,20000.0,0,160650,3344
3214325,20000,19897,20008,20000.0,0,160700,3344
3215325,20000,19897,20008,20000.0,0,160750,3344
3216325,20000,19897,20008,20000.0,0,160800,3344
3217325,20000,19897,20008,20000.0,0,160850,3344
3218325,20000,19897,20008,20000.0,0,160900,3344
3219325,20000,19897,20008,20000.0,0,160950,3344
3220325,20000,19897,20008,20000.0,0,161000,3344
3221325,20000,19897,20008,20000.0,0,161050,3344
3222325,20000,19897,20008,20000.0,0,161100,3344
3223325,20000,19897,20008,20000.0,0,161150,3344
3224325,20000,19897,20008,20000.0,0,161200,3344
3225325,20000,19897,20008,20000.0,0,161250,3344
3226325,20000,19897,20008,20000.0,0,161300,3344
3227325,20000,19897,20008,20000.0,0,161350,3344
3228325,20000,19897,20008,20000.0,0,161400,3344
3229325,20000,19897,20008,20000.0,0,161450,3344
3230325,20000,19897,20008,20000.0,0,161500,3344
3231325,20000,19897,20008,20000.0,0,161550,3344
3232325,20000,19897,20008,20000.0,0,161600,3344
3233325,20000,19897,20008,20000.0,0,161650,3344
3234325,20000,19897,20008,20000.0,0,161700,3344
3235325,20000,19897,20008,20000.0,0,161750,3344
3236325,20000,19897,20008,20000.0,0,161800,3344
3237325,20000,19897,20008,20000.0,0,161850,3344
3238325,20000,19897,20008,20000.0,0,161900,3344
3239325,20000,19897,20008,20000.0,0,161950,3344
3240325,20000,19897,20008,20000.0,0,162000,3344
3241325,20000,19897,20008,20000.0,0,162050,3344
3242325,20000,19897,20008,20000.0,0,162100,3344
3243325,20000,19897,20008,20000.0,0,162150,3344
3244325,20000,19897,20008,20000.0,0,162200,3344
3245325,20000,19897,20008,20000.0,0,162250,3344
3246325,20000,19897,20008,20000.0,0,162300,3344
3247325,20000,19897,20008,20000.0,0,162350,3344
3248325,20000,19897,20008,20000.0,0,162400,3344
3249325,20000,19897,20008,20000.0,0,162450,3344
3250325,20000,19897,20008,20000.0,0,162500,3344
3251325,20000,19897,20008,20000.0,0,162550,3344
3252325,20000,19897,20008,20000.0,0,162600,3344
3253325,20000,19897,20008,20000.0,0,162650,3344
3254325,20000,19897,20008,20000.0,0,162700,3344
3255325,20000,19897,20008,20000.0,0,162750,3344
3256325,20000,19897,20008,20000.0,0,162800,3344
3257325,20000,19897,20008,20000.0,0,162850,3344
3258325,20000,19897,20008,20000.0,0,162900,3344
3259325,20000,19897,20008,20000.0,0,162950,3344
3260325,20000,19897,20008,20000.0,0,163000,3344
3261325,20000,19897,20008,20000.0,0,163050,3344
3262325,20000,19897,20008,20000.0,0,163100,3344
3263325,20000,19897,20008,20000.0,0,163150,3344
3264325,20000,19897,20008,20000.0,0,163200,3344
3265325,20000,19897,20008,20000.0,0,163250,3344
3266325,20000,19897,20008,20000.0,0,163300,3344
3267325,20000,19897,20008,20000.0,0,163350,3344
3268325,20000,19897,20008,20000.0,0,163400,3344
3269325,20000,19897,20008,20000.0,0,163450,3344
3270325,20000,19897,20008,20000.0,0,163500,3344
3271325,20000,19897,20008,20000.0,0,163550,3344
3272325,20000,19897,20008,20000.0,0,163600,3344
3273325,20000,19897,20008,20000.0,0,163650,3344
3274325,20000,19897,20008,20000.0,0,163700,3344
3275325,20000,19897,20008,20000.0,0,163750,3344
3276325,20000,19897,20008,20000.0,0,163800,3344
3277325,20000,19897,20008,20000.0,0,163850,3344
3278325,20000,19897,20008,20000.0,0,163900,3344
3279325,20000,19897,20008,20000.0,0,163950,3344
3280325,20000,19897,20008,20000.0,0,164000,3344
3281325,20000,19897,20008,20000.0,0,164050,3344
3282325,20000,19897,20008,20000.0,0,164100,3344
3283325,20000,19897,20008,20000.0,0,164150,3344
3284325,20000,19897,20008,20000.0,0,164200,3344
3285325,20001,19897,20008,20000.0,0,164250,3344
3286325,20000,19897,20008,20000.0,0,164300,3344
3287325,20000,19897,20008,20000.0,0,164350,3344
3288325,20000,19897,20008,20000.0,0,164400,3344
3289325,20000,19897,20008,20000.0,0,164450,3344
3290325,20000,19897,20008,20000.0,0,164500,3344
3291325,20000,19897,20008,20000.0,0,164550,3344
3292325,20000,19897,20008,20000.0,0,164600,3344
3293325,20000,19897,20008,20000.0,0,164650,3344
3294325,20000,19897,20008,20000.0,0,164700,3344
3295325,20000,19897,20008,20000.0,0,164750,3344
3296325,20000,19897,20008,20000.0,0,164800,3344
3297325,20000,19897,20008,20000.0,0,164850,3344
3298325,20000,19897,20008,20000.0,0,164900,3344
3299325,20000,19897,20008,20000.0,0,164950,3344
3300325,20000,19897,20008,20000.0,0,165000,3344
3301325,20000,19897,20008,20000.0,0,165050,3344
3302325,20000,19897,20008,20000.0,0,165100,3344
3303325,20000,19897,20008,20000.0,0,165150,3344
3304325,20000,19897,20008,20000.0,0,165200,3344
3305325,20000,19897,20008,20000.0,0,165250,3344
3306325,20000,19897,20008,20000.0,0,165300,3344
3307325,20000,19897,20008,20000.0,0,165350,3344
3308325,20000,19897,20008,20000.0,0,165400,3344
3309325,20000,19897,20008,20000.0,0,165450,3344
3310325,20000,19897,20008,20000.0,0,165500,3344
3311325,20000,19897,20008,20000.0,0,165550,3344
3312325,20000,19897,20008,20000.0,0,165600,3344
3313325,20000,19897,20008,20000.0,0,165650,3344
3314325,20000,19897,20008,20000.0,0,165700,3344
3315325,20000,19897,20008,20000.0,0,165750,3344
3316325,20000,19897,20008,20000.0,0,165800,3344
3317325,20000,19897,20008,20000.0,0,165850,3344
3318325,20000,19897,20008,20000.0,0,165900,3344
